1	2.32	0.992592593	2.302814816	2.664	1.83	0.396296296	0.725222222	1.876	1.420042644	0.49	2.504672897	1.004	1.009080765	0.043
1	2.32	0.992592593	2.302814816	2.664	1.78	0.455555556	0.81088889	1.98	1.345454545	0.54	2.178861789	0.951	0.967998596	0.479
1	2.32	0.992592593	2.302814816	2.664	1.61	0.477777778	0.769222223	2.015	1.322084367	0.71	2.07751938	0.935	0.953442227	0.613
1	2.32	0.992592593	2.302814816	2.664	1.63	0.459259259	0.748592592	1.986	1.341389728	0.69	2.161290323	0.948	0.965541747	0.503
1	2.32	0.992592593	2.302814816	2.664	2.17	0.637777778	1.383977778	2.227	1.19622811	0.15	1.556329849	0.846	0.86029726	1.133
1	2.32	0.992592593	2.302814816	2.664	1.9	0.496296296	0.942962962	2.047	1.301416707	0.42	2	0.92	0.941642199	0.721
1	2.32	0.992592593	2.302814816	2.664	2.19	0.651851852	1.427555556	2.256	1.180851064	0.13	1.522727273	0.835	0.852967373	1.177
1	2.32	0.992592593	2.302814816	2.664	1.81	0.474074074	0.858074074	1.999	1.332666333	0.51	2.09375	0.942	0.95583781	0.554
1	2.32	0.992592593	2.302814816	2.664	2.34	0.642962963	1.504533333	2.221	1.199459703	0.02	1.543778802	0.848	0.857582165	1.123
-1	1.56	0.797777778	1.244533334	2.355	1.43	0.392592593	0.561407408	1.898	1.240779768	0.13	2.032075472	0.877	0.912844765	0.609
-1	1.56	0.797777778	1.244533334	2.355	1.89	0.392592593	0.742000001	1.903	1.237519706	0.33	2.032075472	0.875	0.912844765	0.617
-1	1.56	0.797777778	1.244533334	2.355	0.89	0.37037037	0.329629629	1.961	1.200917899	0.67	2.154	0.849	0.927647653	0.699
-1	1.56	0.797777778	1.244533334	2.355	1.34	0.718518519	0.962814815	2.127	1.10719323	0.22	1.110309278	0.783	0.739719034	0.856
-1	1.56	0.797777778	1.244533334	2.355	1.9	0.448148148	0.851481481	1.965	1.198473282	0.34	1.780165289	0.847	0.877825145	0.704
-1	2.65	1.392592593	3.690370371	3.336	0.48	0.348148148	0.167111111	1.907	1.74934452	2.17	4	1.237	1.254920277	2.387
1	2.65	1.392592593	3.690370371	3.336	0.78	0.703703704	0.548888889	2.07	1.611594203	1.87	1.978947368	1.139	0.993023871	1.041
-1	2.65	1.392592593	3.690370371	3.336	1.84	0.474074074	0.872296296	1.978	1.686552073	0.81	2.9375	1.192	1.147716032	1.697
-1	2.65	1.392592593	3.690370371	3.336	1.81	0.4	0.724	1.87	1.783957219	0.84	3.481481481	1.261	1.208441748	2.823
-1	1.54	0.740518519	1.140398519	2.342	0.89	0.118518519	0.105481482	1.54	1.520779221	0.65	6.248125	1.075	1.100323711	0.576
-1	1.54	0.740518519	1.140398519	2.342	1.43	0.392592593	0.561407408	1.898	1.233930453	0.11	1.886226415	0.872	0.883770641	0.623
-1	1.54	0.740518519	1.140398519	2.342	1.84	0.503703704	0.926814815	2.03	1.153694581	0.3	1.470147059	0.816	0.818467391	0.786
-1	1.54	0.740518519	1.140398519	2.342	0.89	0.37037037	0.329629629	1.961	1.194288628	0.65	1.9994	0.844	0.898102056	0.711
-1	1.54	0.740518519	1.140398519	2.342	1.54	0.296296296	0.456296296	1.79	1.308379888	0	2.49925	0.925	0.949422174	0.414
-1	1.54	0.740518519	1.140398519	2.342	1.34	0.718518519	0.962814815	2.127	1.101081335	0.2	1.030618557	0.779	0.716158967	0.862
-1	1.54	0.740518519	1.140398519	2.342	1.81	0.42962963	0.77762963	1.934	1.210961737	0.27	1.72362069	0.856	0.860875028	0.676
1	2.22	0.888888889	1.973333334	2.514	1.83	0.396296296	0.725222222	1.876	1.340085288	0.39	2.242990654	0.947	0.95656355	0.487
-1	2.22	0.888888889	1.973333334	2.514	1.4	0.2	0.28	1.627	1.545175169	0.82	4.444444444	1.092	1.113038452	1.201
1	2.22	0.888888889	1.973333334	2.514	1.56	0.451851852	0.704888889	1.956	1.285276074	0.66	1.967213115	0.909	0.919960353	0.767
1	2.22	0.888888889	1.973333334	2.514	1.78	0.455555556	0.81088889	1.98	1.26969697	0.44	1.951219512	0.898	0.917619487	0.836
1	2.22	0.888888889	1.973333334	2.514	1.61	0.477777778	0.769222223	2.015	1.24764268	0.61	1.860465116	0.882	0.903820698	0.925
1	2.22	0.888888889	1.973333334	2.514	1.53	0.444444444	0.679999999	2.006	1.253240279	0.69	2	0.886	0.924678099	0.903
1	2.22	0.888888889	1.973333334	2.514	1.16	0.492592593	0.571407408	2.049	1.226939971	1.06	1.804511278	0.867	0.894849773	1.001
1	2.22	0.888888889	1.973333334	2.514	2.08	0.551851852	1.147851852	2.105	1.194299287	0.14	1.610738255	0.844	0.860678899	1.107
1	2.22	0.888888889	1.973333334	2.514	1.9	0.496296296	0.942962962	2.047	1.22813874	0.32	1.791044776	0.868	0.892634798	0.997
1	2.22	0.888888889	1.973333334	2.514	1.81	0.474074074	0.858074074	1.999	1.257628814	0.41	1.875	0.889	0.906091604	0.886
1	2.2	0.873333333	1.921333333	2.501	1.83	0.396296296	0.725222222	1.876	1.33315565	0.37	2.203738318	0.942	0.948685968	0.524
-1	2.2	0.873333333	1.921333333	2.501	1.4	0.2	0.28	1.627	1.537185003	0.8	4.366666667	1.087	1.103872253	1.106
1	2.2	0.873333333	1.921333333	2.501	1.78	0.455555556	0.81088889	1.98	1.263131313	0.42	1.917073171	0.893	0.910062621	0.86
1	2.2	0.873333333	1.921333333	2.501	1.61	0.477777778	0.769222223	2.015	1.241191067	0.59	1.827906977	0.877	0.896377469	0.947
1	2.2	0.873333333	1.921333333	2.501	1.89	0.477777778	0.903	2.016	1.240575397	0.31	1.827906977	0.877	0.896377469	0.949
1	2.2	0.873333333	1.921333333	2.501	1.53	0.444444444	0.679999999	2.006	1.246759721	0.67	1.965	0.881	0.917063103	0.926
1	2.2	0.873333333	1.921333333	2.501	1.16	0.492592593	0.571407408	2.049	1.220595412	1.04	1.772932331	0.863	0.887480422	1.02
